filename,width,height,depth,name,xmin,ymin,xmax,ymax
test_00003061.jpg,600,270,3,face,224,69,266,120
test_00003061.jpg,600,270,3,face,114,70,157,119
52_Photographers_taketouristphotos_52_306.jpg,1024,1539,3,face,279,372,711,928
19_Couple_Couple_19_924.jpg,1024,1508,3,face,171,259,277,403
19_Couple_Couple_19_924.jpg,1024,1508,3,face,636,132,748,273
test_00002059.jpg,200,200,3,face_mask,74,51,155,149
41_Swimming_Swimmer_41_924.jpg,1024,578,3,face,700,88,842,260
41_Swimming_Swimming_41_168.jpg,1024,418,3,face,304,188,374,232
4_Dancing_Dancing_4_919.jpg,1024,1492,3,face,251,300,341,417
4_Dancing_Dancing_4_919.jpg,1024,1492,3,face,595,248,691,388
test_00000428.jpg,683,933,3,face_mask,259,183,379,365
test_00001852.jpg,360,571,3,face_mask,191,99,278,216
13_Interview_Interview_Sequences_13_1044.jpg,1024,575,3,face,338,86,528,376
1_Handshaking_Handshaking_1_107.jpg,1024,1392,3,face,391,177,565,435
test_00000944.jpg,1024,605,3,face,500,237,586,348
test_00000944.jpg,1024,605,3,face,847,237,919,327
test_00000944.jpg,1024,605,3,face,718,316,800,412
test_00000944.jpg,1024,605,3,face,155,158,246,258
test_00000944.jpg,1024,605,3,face,716,229,790,312
test_00000944.jpg,1024,605,3,face,357,208,431,310
test_00003938.jpg,640,379,3,face_mask,345,92,436,211
test_00003724.jpg,800,800,3,face_mask,248,156,581,612
test_00000729.jpg,690,953,3,face_mask,214,125,408,404
test_00000729.jpg,690,953,3,face,164,184,237,337
test_00000845.jpg,626,873,3,face,214,163,258,230
test_00000845.jpg,626,873,3,face,51,197,94,266
test_00000845.jpg,626,873,3,face_mask,271,73,328,159
test_00000857.jpg,533,743,3,face_mask,165,136,325,357
test_00002006.jpg,968,553,3,face,812,264,850,319
test_00002006.jpg,968,553,3,face,764,247,801,300
test_00002006.jpg,968,553,3,face_mask,207,105,253,161
test_00002006.jpg,968,553,3,face_mask,368,165,406,212
test_00002006.jpg,968,553,3,face_mask,498,161,526,203
test_00002006.jpg,968,553,3,face_mask,608,195,639,241
test_00004273.jpg,491,320,3,face,122,1,319,237
test_00003446.jpg,500,340,3,face,189,1,411,267
test_00001145.jpg,750,499,3,face_mask,345,82,440,235
test_00001145.jpg,750,499,3,face_mask,405,123,472,264
13_Interview_Interview_On_Location_13_917.jpg,1024,1536,3,face,526,81,649,231
8_Election_Campain_Election_Campaign_8_266.jpg,1024,1199,3,face,283,105,419,325
8_Election_Campain_Election_Campaign_8_266.jpg,1024,1199,3,face,631,231,734,392
test_00000261.jpg,305,458,3,face_mask,33,135,85,193
test_00002298.jpg,200,200,3,face,47,1,154,143
41_Swimming_Swimmer_41_374.jpg,1024,577,3,face,620,162,834,516
28_Sports_Fan_Sports_Fan_28_681.jpg,1024,1403,3,face,334,123,419,276
28_Sports_Fan_Sports_Fan_28_681.jpg,1024,1403,3,face,47,153,148,282
51_Dresses_wearingdress_51_238.jpg,1024,682,3,face,362,84,450,212
test_00000362.jpg,305,203,3,face_mask,13,12,132,171
test_00000362.jpg,305,203,3,face_mask,188,51,228,114
4_Dancing_Dancing_4_933.jpg,1024,1022,3,face,162,378,360,534
4_Dancing_Dancing_4_933.jpg,1024,1022,3,face,428,210,616,448
41_Swimming_Swimmer_41_42.jpg,1024,780,3,face,600,364,670,426
test_00003668.jpg,560,459,3,face_mask,179,58,421,372
28_Sports_Fan_Sports_Fan_28_915.jpg,1024,576,3,face,438,68,552,186
28_Sports_Fan_Sports_Fan_28_915.jpg,1024,576,3,face,742,32,874,168
test_00004705.jpg,500,500,3,face_mask,206,92,343,300
test_00001119.jpg,200,201,3,face_mask,65,11,158,136
41_Swimming_Swimmer_41_728.jpg,1024,871,3,face,488,166,738,542
test_00004499.jpg,540,756,3,face,198,150,343,351
test_00002260.jpg,435,580,3,face_mask,29,155,288,431
27_Spa_Spa_27_243.jpg,1024,768,3,face,334,316,390,375
27_Spa_Spa_27_243.jpg,1024,768,3,face,790,331,833,377
45_Balloonist_Balloonist_45_9.jpg,1024,576,3,face,452,184,588,328
13_Interview_Interview_Sequences_13_921.jpg,1024,1571,3,face,420,466,668,840
51_Dresses_wearingdress_51_691.jpg,1024,1077,3,face,202,67,282,181
51_Dresses_wearingdress_51_691.jpg,1024,1077,3,face,683,69,776,197
1_Handshaking_Handshaking_1_765.jpg,1024,828,3,face,210,142,276,252
1_Handshaking_Handshaking_1_765.jpg,1024,828,3,face,714,116,780,250
test_00000277.jpg,305,203,3,face_mask,188,83,229,133
52_Photographers_photographertakingphoto_52_121.jpg,1024,723,3,face,316,206,460,412
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,445,301,465,333
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,369,295,386,318
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,71,254,93,284
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,225,292,239,310
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,547,301,564,328
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,673,289,696,323
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,824,285,849,318
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,927,320,945,342
4_Dancing_Dancing_4_448.jpg,1024,683,3,face,271,307,286,321
test_00003637.jpg,940,608,3,face,403,61,532,235
49_Greeting_peoplegreeting_49_503.jpg,1024,698,3,face,452,189,544,286
49_Greeting_peoplegreeting_49_503.jpg,1024,698,3,face,892,321,912,341
49_Greeting_peoplegreeting_49_503.jpg,1024,698,3,face,692,377,724,406
test_00003522.jpg,438,294,3,face_mask,69,68,209,257
test_00003522.jpg,438,294,3,face_mask,237,69,377,248
test_00000359.jpg,305,203,3,face_mask,183,49,233,122
13_Interview_Interview_On_Location_13_675.jpg,1024,768,3,face,706,272,796,412
13_Interview_Interview_On_Location_13_282.jpg,1024,566,3,face,666,76,824,312
test_00001118.jpg,250,375,3,face,38,184,157,351
39_Ice_Skating_Ice_Skating_39_182.jpg,1024,766,3,face,389,232,434,307
39_Ice_Skating_Ice_Skating_39_182.jpg,1024,766,3,face,756,168,773,197
test_00003151.jpg,854,986,3,face,140,120,218,225
test_00003151.jpg,854,986,3,face,707,152,772,235
test_00003151.jpg,854,986,3,face_mask,464,125,531,217
test_00003321.jpg,402,600,3,face,195,150,295,286
test_00000012.jpg,180,180,3,face_mask,60,1,131,103
test_00000920.jpg,720,467,3,face_mask,307,116,371,199
31_Waiter_Waitress_Waiter_Waitress_31_712.jpg,1024,974,3,face,396,112,524,316
31_Waiter_Waitress_Waiter_Waitress_31_712.jpg,1024,974,3,face,588,158,722,348
13_Interview_Interview_On_Location_13_755.jpg,1024,1366,3,face,480,129,722,491
13_Interview_Interview_On_Location_13_755.jpg,1024,1366,3,face,933,301,970,359
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,0,44,64,176
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,56,157,142,295
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,74,137,159,286
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,348,146,456,369
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,446,186,509,289
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,515,186,597,313
13_Interview_Interview_2_People_Visible_13_364.jpg,1024,1366,3,face,599,130,717,329
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,257,103,319,188
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,755,366,837,448
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,727,30,754,70
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,611,24,639,66
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,831,42,861,86
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,685,34,711,69
4_Dancing_Dancing_4_40.jpg,1024,871,3,face,921,23,947,61
13_Interview_Interview_Sequences_13_477.jpg,1024,840,3,face,378,114,606,476
test_00002746.jpg,700,701,3,face_mask,273,1,506,317
19_Couple_Couple_19_940.jpg,1024,1429,3,face,444,165,762,664
test_00002128.jpg,201,200,3,face,41,27,117,128
test_00004799.jpg,580,570,3,face_mask,329,53,464,238
13_Interview_Interview_On_Location_13_433.jpg,1024,576,3,face,432,84,560,274
51_Dresses_wearingdress_51_239.jpg,1024,1580,3,face,416,145,592,382
28_Sports_Fan_Sports_Fan_28_800.jpg,1024,683,3,face,380,68,484,214
test_00003296.jpg,500,448,3,face,360,158,420,229
32_Worker_Laborer_Worker_Laborer_32_529.jpg,1024,1579,3,face,481,268,546,370
test_00002834.jpg,500,370,3,face,148,45,265,193
test_00003222.jpg,440,485,3,face,159,1,421,334
16_Award_Ceremony_Awards_Ceremony_16_229.jpg,1024,1907,3,face,410,108,607,421
test_00001663.jpg,450,340,3,face_mask,147,88,301,262
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,626,188,920,562
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,145,59,216,147
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,335,49,345,64
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,357,80,369,95
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,372,54,381,68
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,386,27,399,47
51_Dresses_wearingdress_51_530.jpg,1024,840,3,face,306,34,319,50
56_Voter_peoplevoting_56_953.jpg,1024,1727,3,face,387,131,515,323
test_00000171.jpg,305,206,3,face_mask,180,21,231,93
test_00004061.jpg,600,380,3,face,168,79,296,255
51_Dresses_wearingdress_51_832.jpg,1024,1374,3,face,399,43,514,201
32_Worker_Laborer_Worker_Laborer_32_557.jpg,1024,683,3,face,358,78,650,450
13_Interview_Interview_On_Location_13_533.jpg,1024,764,3,face,103,364,175,437
13_Interview_Interview_On_Location_13_533.jpg,1024,764,3,face,306,134,375,195
13_Interview_Interview_On_Location_13_533.jpg,1024,764,3,face,718,317,755,360
13_Interview_Interview_On_Location_13_533.jpg,1024,764,3,face,862,327,887,357
51_Dresses_wearingdress_51_407.jpg,1024,1335,3,face,404,86,584,347
test_00004003.jpg,600,382,3,face,179,6,380,251
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,460,219,564,341
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,64,1003,92,1041
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,128,1011,156,1054
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,919,979,952,1028
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,831,990,867,1032
51_Dresses_wearingdress_51_108.jpg,1024,1536,3,face,797,1011,833,1053
test_00001420.jpg,800,800,3,face,277,71,477,313
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,8,413,46,460
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,12,479,53,529
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,398,245,432,296
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,436,216,481,274
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,551,459,586,510
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,612,260,650,309
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,736,234,775,295
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,762,437,808,493
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,955,444,997,501
16_Award_Ceremony_Awards_Ceremony_16_375.jpg,1024,783,3,face,795,250,828,305
13_Interview_Interview_Sequences_13_882.jpg,1024,618,3,face,0,217,22,249
13_Interview_Interview_Sequences_13_882.jpg,1024,618,3,face,46,267,72,291
13_Interview_Interview_Sequences_13_882.jpg,1024,618,3,face,33,309,56,331
13_Interview_Interview_Sequences_13_882.jpg,1024,618,3,face,9,390,37,418
13_Interview_Interview_Sequences_13_882.jpg,1024,618,3,face,50,356,72,378
test_00001965.jpg,580,390,3,face_mask,227,117,349,274
test_00001813.jpg,600,351,3,face_mask,266,98,364,213
13_Interview_Interview_Sequences_13_272.jpg,1024,572,3,face,478,107,515,153
test_00004304.jpg,560,742,3,face,282,33,334,108
test_00004304.jpg,560,742,3,face_mask,294,115,330,186
test_00004075.jpg,500,288,3,face_mask,213,66,341,225
27_Spa_Spa_27_550.jpg,1024,1087,3,face,541,28,1005,617
13_Interview_Interview_Sequences_13_1034.jpg,1024,683,3,face,162,96,386,430
13_Interview_Interview_Sequences_13_1034.jpg,1024,683,3,face,618,148,862,496
test_00002380.jpg,200,200,3,face_mask,44,58,103,111
27_Spa_Spa_27_135.jpg,1024,1536,3,face,357,1168,528,1444
49_Greeting_peoplegreeting_49_905.jpg,1024,462,3,face,384,90,484,226
13_Interview_Interview_On_Location_13_891.jpg,1024,1469,3,face,436,92,588,321
52_Photographers_photographertakingphoto_52_120.jpg,1024,759,3,face,196,100,552,480
test_00002101.jpg,500,358,3,face,321,91,483,257
test_00002101.jpg,500,358,3,face,31,130,198,299
test_00000714.jpg,630,771,3,face_mask,157,165,456,584
test_00001797.jpg,500,761,3,face,189,55,242,140
19_Couple_Couple_19_670.jpg,1024,1530,3,face,358,209,570,487
19_Couple_Couple_19_670.jpg,1024,1530,3,face,511,373,681,630
test_00004349.jpg,450,600,3,face_mask,112,158,290,424
test_00002228.jpg,500,623,3,face,147,100,403,468
test_00000076.jpg,900,536,3,face_mask,547,334,626,443
test_00003965.jpg,1024,544,3,face_mask,289,74,556,349
test_00004163.jpg,800,517,3,face,309,102,359,171
test_00004163.jpg,800,517,3,face,663,161,752,270
test_00004163.jpg,800,517,3,face,422,56,483,135
test_00004163.jpg,800,517,3,face_mask,430,134,514,233
13_Interview_Interview_Sequences_13_557.jpg,1024,666,3,face,514,362,590,450
test_00003511.jpg,296,364,3,face,97,40,151,127
test_00003511.jpg,296,364,3,face,142,33,196,120
test_00003511.jpg,296,364,3,face,140,31,194,118
32_Worker_Laborer_Worker_Laborer_32_1003.jpg,1024,1024,3,face,374,192,634,524
test_00003115.jpg,400,600,3,face,6,134,261,515
test_00000467.jpg,900,536,3,face_mask,447,100,642,356
49_Greeting_peoplegreeting_49_589.jpg,1024,710,3,face,260,196,558,556
41_Swimming_Swimmer_41_572.jpg,1024,1291,3,face,93,169,484,772
45_Balloonist_Balloonist_45_939.jpg,1024,654,3,face,398,62,584,316
test_00003618.jpg,500,256,3,face,184,74,227,124
test_00003618.jpg,500,256,3,face,96,142,133,199
test_00003618.jpg,500,256,3,face,465,96,500,149
test_00000926.jpg,517,710,3,face_mask,50,62,125,174
test_00000926.jpg,517,710,3,face_mask,374,57,449,181
test_00000926.jpg,517,710,3,face_mask,211,394,291,520
test_00000926.jpg,517,710,3,face_mask,362,561,424,656
test_00000926.jpg,517,710,3,face_mask,54,558,131,686
test_00000926.jpg,517,710,3,face_mask,221,212,291,320
test_00000926.jpg,517,710,3,face,289,44,335,118
test_00000926.jpg,517,710,3,face_mask,378,395,455,520
test_00000926.jpg,517,710,3,face_mask,43,394,126,517
test_00000926.jpg,517,710,3,face_mask,214,558,287,679
test_00000926.jpg,517,710,3,face_mask,43,207,135,349
test_00000926.jpg,517,710,3,face_mask,375,215,460,351
test_00000267.jpg,305,459,3,face_mask,68,189,142,282
51_Dresses_wearingdress_51_771.jpg,1024,1451,3,face,440,102,551,261
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,909,335,974,419
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,786,187,862,291
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,718,230,777,312
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,595,315,667,411
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,342,392,395,474
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,302,152,368,248
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,178,136,257,244
20_Family_Group_Family_Group_20_27.jpg,1024,709,3,face,522,41,580,113
51_Dresses_wearingdress_51_599.jpg,1024,1642,3,face,196,64,344,273
51_Dresses_wearingdress_51_599.jpg,1024,1642,3,face,703,48,822,225
51_Dresses_wearingdress_51_599.jpg,1024,1642,3,face,831,3,927,112
test_00000149.jpg,305,203,3,face_mask,84,25,127,82
test_00002362.jpg,480,640,3,face_mask,229,1,441,316
test_00002362.jpg,480,640,3,face_mask,7,52,199,311
test_00003325.jpg,650,650,3,face_mask,130,69,219,184
test_00003325.jpg,650,650,3,face_mask,467,423,601,623
test_00002908.jpg,541,519,3,face_mask,36,1,290,407
test_00002460.jpg,510,900,3,face_mask,166,87,389,456
31_Waiter_Waitress_Waiter_Waitress_31_850.jpg,1024,1064,3,face,405,123,683,503
test_00002315.jpg,600,400,3,face,197,136,258,194
test_00002315.jpg,600,400,3,face,282,100,326,163
52_Photographers_photographertakingphoto_52_451.jpg,1024,681,3,face,466,373,491,411
52_Photographers_photographertakingphoto_52_451.jpg,1024,681,3,face,511,385,536,421
52_Photographers_photographertakingphoto_52_451.jpg,1024,681,3,face,830,344,853,380
test_00004665.jpg,800,696,3,face_mask,271,117,598,581
27_Spa_Spa_27_51.jpg,1024,436,3,face,216,114,566,330
test_00001380.jpg,674,801,3,face_mask,254,248,516,606
test_00003288.jpg,300,300,3,face,80,30,233,226
52_Photographers_taketouristphotos_52_24.jpg,1024,537,3,face,402,54,508,238
52_Photographers_taketouristphotos_52_24.jpg,1024,537,3,face,586,142,684,292
13_Interview_Interview_On_Location_13_708.jpg,1024,644,3,face,433,59,470,107
13_Interview_Interview_On_Location_13_708.jpg,1024,644,3,face,593,248,633,303
test_00001122.jpg,100,100,3,face,29,8,83,75
28_Sports_Fan_Sports_Fan_28_724.jpg,1024,579,3,face,396,80,562,254
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,8,26,96,222
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,128,28,246,212
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,264,60,374,216
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,420,98,526,246
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,578,36,684,180
31_Waiter_Waitress_Waiter_Waitress_31_873.jpg,1024,768,3,face,920,52,1020,200
test_00001141.jpg,600,343,3,face,92,87,198,208
test_00001141.jpg,600,343,3,face,243,20,379,203
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,474,312,523,405
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,645,274,666,303
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,674,232,683,245
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,632,229,646,245
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,562,234,576,250
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,556,239,563,250
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,520,224,533,243
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,491,224,515,251
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,434,233,450,254
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,358,218,395,265
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,381,210,401,235
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,401,230,414,247
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,311,219,327,241
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,278,217,307,248
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,234,222,256,247
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,190,223,217,250
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,98,198,163,275
28_Sports_Fan_Sports_Fan_28_220.jpg,1024,683,3,face,1,203,59,256
test_00004890.jpg,462,600,3,face_mask,143,77,321,340
test_00001791.jpg,940,834,3,face_mask,413,614,453,661
test_00001791.jpg,940,834,3,face,195,91,276,182
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,192,103,217,134
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,610,148,648,202
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,864,204,895,253
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,829,19,844,40
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,100,143,132,193
4_Dancing_Dancing_4_105.jpg,1024,768,3,face,891,172,922,225
52_Photographers_taketouristphotos_52_514.jpg,1024,687,3,face,484,224,540,304
test_00004465.jpg,720,632,3,face_mask,445,445,502,522
test_00004465.jpg,720,632,3,face_mask,439,94,568,273
test_00004465.jpg,720,632,3,face,10,199,83,286
test_00004465.jpg,720,632,3,face_mask,113,73,224,225
test_00004465.jpg,720,632,3,face_mask,87,347,286,578
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,656,407,687,455
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,791,256,829,318
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,899,130,933,191
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,749,126,776,177
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,653,177,678,215
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,878,157,898,184
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,917,89,938,113
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,969,70,992,99
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,579,112,606,149
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,517,140,544,170
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,684,111,701,133
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,813,35,833,59
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,776,61,792,80
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,795,39,808,57
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,637,123,653,146
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,458,79,471,96
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,544,81,557,94
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,585,61,598,76
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,479,138,493,156
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,207,263,242,303
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,354,226,387,262
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,278,210,302,234
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,186,229,207,252
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,422,198,435,216
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,7,356,28,394
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,61,301,81,323
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,76,264,91,282
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,148,250,165,274
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,420,162,431,176
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,413,144,424,159
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,353,169,373,190
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,371,108,383,124
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,325,127,338,140
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,295,172,308,187
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,260,137,272,150
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,237,184,256,206
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,239,163,253,176
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,242,139,251,151
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,196,160,207,173
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,204,201,216,215
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,165,233,181,249
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,160,185,169,196
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,222,126,233,137
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,210,130,218,142
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,176,144,185,154
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,156,157,167,173
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,139,157,150,174
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,117,233,132,251
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,73,180,82,192
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,58,180,67,193
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,27,236,40,252
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,52,208,71,230
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,11,199,25,211
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,26,271,42,290
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,3,241,16,257
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,692,162,726,205
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,487,195,513,229
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,460,188,483,210
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,120,194,136,213
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,95,197,111,220
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,121,269,146,292
28_Sports_Fan_Sports_Fan_28_421.jpg,1024,684,3,face,33,358,64,403
41_Swimming_Swimming_41_527.jpg,1024,1037,3,face,99,561,459,972
test_00002505.jpg,582,248,3,face,79,10,184,154
test_00002505.jpg,582,248,3,face,357,13,458,167
49_Greeting_peoplegreeting_49_879.jpg,1024,751,3,face,676,367,700,387
49_Greeting_peoplegreeting_49_879.jpg,1024,751,3,face,603,290,627,329
49_Greeting_peoplegreeting_49_879.jpg,1024,751,3,face,264,320,295,357
49_Greeting_peoplegreeting_49_879.jpg,1024,751,3,face,446,344,469,376
test_00000995.jpg,440,568,3,face_mask,78,1,384,400
49_Greeting_peoplegreeting_49_534.jpg,1024,697,3,face,166,290,232,386
test_00004257.jpg,500,289,3,face_mask,209,1,328,127
41_Swimming_Swimmer_41_937.jpg,1024,683,3,face,442,108,626,350
39_Ice_Skating_Ice_Skating_39_452.jpg,1024,793,3,face,150,138,296,330
39_Ice_Skating_Ice_Skating_39_452.jpg,1024,793,3,face,756,260,822,342
test_00000738.jpg,750,697,3,face_mask,333,248,387,308
16_Award_Ceremony_Awards_Ceremony_16_311.jpg,1024,1358,3,face,390,106,581,387
1_Handshaking_Handshaking_1_82.jpg,1024,754,3,face,708,288,866,460
28_Sports_Fan_Sports_Fan_28_569.jpg,1024,768,3,face,338,266,562,510
28_Sports_Fan_Sports_Fan_28_569.jpg,1024,768,3,face,924,164,1024,386
test_00000117.jpg,305,392,3,face_mask,74,37,174,188
